NAME	TITLE	SCORE	
CHIA	chitinase acidic [Source:HGNC Symbol;Acc:HGNC:17432]	-0.7957	
C12orf66	chromosome 12 open reading frame 66 [Source:HGNC Symbol;Acc:HGNC:26517]	-0.795748	
ENPP6	ectonucleotide pyrophosphatase/phosphodiesterase 6 [Source:HGNC Symbol;Acc:HGNC:23409]	-0.795997	
ZSCAN31	zinc finger and SCAN domain containing 31 [Source:HGNC Symbol;Acc:HGNC:14097]	-0.796241	
MOS	MOS proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:7199]	-0.796442	
SESN2	sestrin 2 [Source:HGNC Symbol;Acc:HGNC:20746]	-0.797005	
THAP11	THAP domain containing 11 [Source:HGNC Symbol;Acc:HGNC:23194]	-0.797265	
ZRSR2	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2 [Source:HGNC Symbol;Acc:HGNC:23019]	-0.797674	
SCPEP1	serine carboxypeptidase 1 [Source:HGNC Symbol;Acc:HGNC:29507]	-0.798233	
RFNG	RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:9974]	-0.798273	
POLG2	DNA polymerase gamma 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9180]	-0.798626	
GC	GC vitamin D binding protein [Source:HGNC Symbol;Acc:HGNC:4187]	-0.799012	
ALDH7A1	aldehyde dehydrogenase 7 family member A1 [Source:HGNC Symbol;Acc:HGNC:877]	-0.799053	
ATP6V1E2	ATPase H+ transporting V1 subunit E2 [Source:HGNC Symbol;Acc:HGNC:18125]	-0.799069	
PPP1R3D	protein phosphatase 1 regulatory subunit 3D [Source:HGNC Symbol;Acc:HGNC:9294]	-0.799106	
GPANK1	G-patch domain and ankyrin repeats 1 [Source:HGNC Symbol;Acc:HGNC:13920]	-0.799406	
PDCD2L	programmed cell death 2 like [Source:HGNC Symbol;Acc:HGNC:28194]	-0.79942	
CTBP2	C-terminal binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2495]	-0.799465	
SSUH2	ssu-2 homolog [Source:HGNC Symbol;Acc:HGNC:24809]	-0.799592	
NOXO1	NADPH oxidase organizer 1 [Source:HGNC Symbol;Acc:HGNC:19404]	-0.79968	
MYF6	myogenic factor 6 [Source:HGNC Symbol;Acc:HGNC:7566]	-0.800093	
HDAC3	histone deacetylase 3 [Source:HGNC Symbol;Acc:HGNC:4854]	-0.800532	
CIAO3	cytosolic iron-sulfur assembly component 3 [Source:HGNC Symbol;Acc:HGNC:14179]	-0.800857	
GATAD1	GATA zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29941]	-0.800862	
ZNF260	zinc finger protein 260 [Source:HGNC Symbol;Acc:HGNC:13499]	-0.801416	
C6orf136	chromosome 6 open reading frame 136 [Source:HGNC Symbol;Acc:HGNC:21301]	-0.80162	
DLD	dihydrolipoamide dehydrogenase [Source:HGNC Symbol;Acc:HGNC:2898]	-0.801762	
ARMC10	armadillo repeat containing 10 [Source:HGNC Symbol;Acc:HGNC:21706]	-0.802477	
UEVLD	UEV and lactate/malate dehyrogenase domains [Source:HGNC Symbol;Acc:HGNC:30866]	-0.802525	
DDX19B	DEAD-box helicase 19B [Source:HGNC Symbol;Acc:HGNC:2742]	-0.802539	
ABT1	activator of basal transcription 1 [Source:HGNC Symbol;Acc:HGNC:17369]	-0.802862	
ARGLU1	arginine and glutamate rich 1 [Source:HGNC Symbol;Acc:HGNC:25482]	-0.802944	
SMYD5	SMYD family member 5 [Source:HGNC Symbol;Acc:HGNC:16258]	-0.802983	
LRRIQ4	leucine rich repeats and IQ motif containing 4 [Source:HGNC Symbol;Acc:HGNC:34298]	-0.80307	
MPV17L2	MPV17 mitochondrial inner membrane protein like 2 [Source:HGNC Symbol;Acc:HGNC:28177]	-0.803195	
MEIOB	meiosis specific with OB-fold [Source:HGNC Symbol;Acc:HGNC:28569]	-0.803253	
CBY3	chibby family member 3 [Source:HGNC Symbol;Acc:HGNC:33278]	-0.803348	
APOL6	apolipoprotein L6 [Source:HGNC Symbol;Acc:HGNC:14870]	-0.804052	
RNF126	ring finger protein 126 [Source:HGNC Symbol;Acc:HGNC:21151]	-0.804068	
TMEM18	transmembrane protein 18 [Source:HGNC Symbol;Acc:HGNC:25257]	-0.804645	
AAR2	AAR2 splicing factor [Source:HGNC Symbol;Acc:HGNC:15886]	-0.804702	
TNFSF13	TNF superfamily member 13 [Source:HGNC Symbol;Acc:HGNC:11928]	-0.80474	
PRAMEF20	PRAME family member 20 [Source:HGNC Symbol;Acc:HGNC:25224]	-0.80484	
A4GALT	alpha 1,4-galactosyltransferase (P blood group) [Source:HGNC Symbol;Acc:HGNC:18149]	-0.804874	
CUEDC2	CUE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28352]	-0.805094	
WDR88	WD repeat domain 88 [Source:HGNC Symbol;Acc:HGNC:26999]	-0.805134	
DUSP4	dual specificity phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3070]	-0.805187	
LDHD	lactate dehydrogenase D [Source:HGNC Symbol;Acc:HGNC:19708]	-0.80547	
ACTR10	actin related protein 10 [Source:HGNC Symbol;Acc:HGNC:17372]	-0.805571	
THEM5	thioesterase superfamily member 5 [Source:HGNC Symbol;Acc:HGNC:26755]	-0.805959	
USP27X	ubiquitin specific peptidase 27 X-linked [Source:HGNC Symbol;Acc:HGNC:13486]	-0.806028	
CAV3	caveolin 3 [Source:HGNC Symbol;Acc:HGNC:1529]	-0.806327	
RPA4	replication protein A4 [Source:HGNC Symbol;Acc:HGNC:30305]	-0.806514	
BARX1	BARX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:955]	-0.806536	
NCF4	neutrophil cytosolic factor 4 [Source:HGNC Symbol;Acc:HGNC:7662]	-0.807028	
MPHOSPH6	M-phase phosphoprotein 6 [Source:HGNC Symbol;Acc:HGNC:7214]	-0.807164	
ZMYND12	zinc finger MYND-type containing 12 [Source:HGNC Symbol;Acc:HGNC:21192]	-0.807201	
WNT11	Wnt family member 11 [Source:HGNC Symbol;Acc:HGNC:12776]	-0.807465	
COPS7A	COP9 signalosome subunit 7A [Source:HGNC Symbol;Acc:HGNC:16758]	-0.807466	
C22orf23	chromosome 22 open reading frame 23 [Source:HGNC Symbol;Acc:HGNC:18589]	-0.807563	
KLRC2	killer cell lectin like receptor C2 [Source:HGNC Symbol;Acc:HGNC:6375]	-0.807673	
PIP4K2A	phosphatidylinositol-5-phosphate 4-kinase type 2 alpha [Source:HGNC Symbol;Acc:HGNC:8997]	-0.807749	
KLF6	Kruppel like factor 6 [Source:HGNC Symbol;Acc:HGNC:2235]	-0.807943	
CAMK2D	calcium/calmodulin dependent protein kinase II delta [Source:HGNC Symbol;Acc:HGNC:1462]	-0.808222	
SFT2D2	SFT2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25140]	-0.80838	
FAM172A	family with sequence similarity 172 member A [Source:HGNC Symbol;Acc:HGNC:25365]	-0.808412	
TEX50	testis expressed 50 [Source:HGNC Symbol;Acc:HGNC:52382]	-0.808695	
ZNF488	zinc finger protein 488 [Source:HGNC Symbol;Acc:HGNC:23535]	-0.808726	
ZNF829	zinc finger protein 829 [Source:HGNC Symbol;Acc:HGNC:34032]	-0.809306	
WDR1	WD repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:12754]	-0.809835	
MEST	mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]	-0.809911	
PWP1	PWP1 homolog, endonuclein [Source:HGNC Symbol;Acc:HGNC:17015]	-0.810049	
ADAT1	adenosine deaminase tRNA specific 1 [Source:HGNC Symbol;Acc:HGNC:228]	-0.810054	
RSAD1	radical S-adenosyl methionine domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25634]	-0.810182	
PPM1B	protein phosphatase, Mg2+/Mn2+ dependent 1B [Source:HGNC Symbol;Acc:HGNC:9276]	-0.81046	
IFI44	interferon induced protein 44 [Source:HGNC Symbol;Acc:HGNC:16938]	-0.810837	
QPCTL	glutaminyl-peptide cyclotransferase like [Source:HGNC Symbol;Acc:HGNC:25952]	-0.810989	
PPP1R3B	protein phosphatase 1 regulatory subunit 3B [Source:HGNC Symbol;Acc:HGNC:14942]	-0.811076	
SMPDL3B	sphingomyelin phosphodiesterase acid like 3B [Source:HGNC Symbol;Acc:HGNC:21416]	-0.811386	
PLP2	proteolipid protein 2 [Source:HGNC Symbol;Acc:HGNC:9087]	-0.811529	
PPP2R2D	protein phosphatase 2 regulatory subunit Bdelta [Source:HGNC Symbol;Acc:HGNC:23732]	-0.812128	
PACSIN3	protein kinase C and casein kinase substrate in neurons 3 [Source:HGNC Symbol;Acc:HGNC:8572]	-0.812874	
IFITM1	interferon induced transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:5412]	-0.812897	
CTSH	cathepsin H [Source:HGNC Symbol;Acc:HGNC:2535]	-0.813361	
IRF2	interferon regulatory factor 2 [Source:HGNC Symbol;Acc:HGNC:6117]	-0.813716	
DHPS	deoxyhypusine synthase [Source:HGNC Symbol;Acc:HGNC:2869]	-0.814455	
NHLRC1	NHL repeat containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21576]	-0.814561	
RTP1	receptor transporter protein 1 [Source:HGNC Symbol;Acc:HGNC:28580]	-0.8147	
MINAR2	membrane integral NOTCH2 associated receptor 2 [Source:HGNC Symbol;Acc:HGNC:33914]	-0.814952	
VASH2	vasohibin 2 [Source:HGNC Symbol;Acc:HGNC:25723]	-0.815305	
PTPN2	protein tyrosine phosphatase non-receptor type 2 [Source:HGNC Symbol;Acc:HGNC:9650]	-0.815757	
EIF3E	eukaryotic translation initiation factor 3 subunit E [Source:HGNC Symbol;Acc:HGNC:3277]	-0.815964	
MRPS9	mitochondrial ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:14501]	-0.815996	
NINJ1	ninjurin 1 [Source:HGNC Symbol;Acc:HGNC:7824]	-0.816157	
DEDD2	death effector domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24450]	-0.816194	
C19orf38	chromosome 19 open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:34073]	-0.816494	
PDE7A	phosphodiesterase 7A [Source:HGNC Symbol;Acc:HGNC:8791]	-0.81666	
CPHXL	cytoplasmic polyadenylated homeobox like [Source:HGNC Symbol;Acc:HGNC:51815]	-0.816783	
IGF2	insulin like growth factor 2 [Source:HGNC Symbol;Acc:HGNC:5466]	-0.817394	
THPO	thrombopoietin [Source:HGNC Symbol;Acc:HGNC:11795]	-0.817606	
EBLN1	endogenous Bornavirus like nucleoprotein 1 [Source:HGNC Symbol;Acc:HGNC:39430]	-0.818002	
RGP1	RGP1 homolog, RAB6A GEF complex partner 1 [Source:HGNC Symbol;Acc:HGNC:21965]	-0.818648	
C1GALT1C1L	C1GALT1 specific chaperone 1 like [Source:HGNC Symbol;Acc:HGNC:51617]	-0.818798	
PON3	paraoxonase 3 [Source:HGNC Symbol;Acc:HGNC:9206]	-0.818842	
CASP5	caspase 5 [Source:HGNC Symbol;Acc:HGNC:1506]	-0.819004	
USF1	upstream transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12593]	-0.819067	
CDC20B	cell division cycle 20B [Source:HGNC Symbol;Acc:HGNC:24222]	-0.819075	
ACSS2	acyl-CoA synthetase short chain family member 2 [Source:HGNC Symbol;Acc:HGNC:15814]	-0.81939	
PLSCR3	phospholipid scramblase 3 [Source:HGNC Symbol;Acc:HGNC:16495]	-0.819594	
PLIN2	perilipin 2 [Source:HGNC Symbol;Acc:HGNC:248]	-0.819714	
ULBP3	UL16 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:14895]	-0.819858	
CAPN5	calpain 5 [Source:HGNC Symbol;Acc:HGNC:1482]	-0.820069	
HOXB7	homeobox B7 [Source:HGNC Symbol;Acc:HGNC:5118]	-0.820778	
STMN2	stathmin 2 [Source:HGNC Symbol;Acc:HGNC:10577]	-0.820799	
IL17REL	interleukin 17 receptor E like [Source:HGNC Symbol;Acc:HGNC:33808]	-0.821113	
ATP5MC2	ATP synthase membrane subunit c locus 2 [Source:HGNC Symbol;Acc:HGNC:842]	-0.821209	
KLHDC10	kelch domain containing 10 [Source:HGNC Symbol;Acc:HGNC:22194]	-0.821335	
VAPA	VAMP associated protein A [Source:HGNC Symbol;Acc:HGNC:12648]	-0.821389	
PARP16	poly(ADP-ribose) polymerase family member 16 [Source:HGNC Symbol;Acc:HGNC:26040]	-0.821653	
PDLIM4	PDZ and LIM domain 4 [Source:HGNC Symbol;Acc:HGNC:16501]	-0.821793	
CPQ	carboxypeptidase Q [Source:HGNC Symbol;Acc:HGNC:16910]	-0.822046	
ZNF843	zinc finger protein 843 [Source:HGNC Symbol;Acc:HGNC:28710]	-0.822147	
AP4M1	adaptor related protein complex 4 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:574]	-0.822494	
DMAC2	distal membrane arm assembly complex 2 [Source:HGNC Symbol;Acc:HGNC:25496]	-0.822631	
GMNC	geminin coiled-coil domain containing [Source:HGNC Symbol;Acc:HGNC:40049]	-0.822911	
HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	-0.822924	
PADI4	peptidyl arginine deiminase 4 [Source:HGNC Symbol;Acc:HGNC:18368]	-0.822931	
EFNA4	ephrin A4 [Source:HGNC Symbol;Acc:HGNC:3224]	-0.823667	
FUCA1	alpha-L-fucosidase 1 [Source:HGNC Symbol;Acc:HGNC:4006]	-0.823822	
PDGFD	platelet derived growth factor D [Source:HGNC Symbol;Acc:HGNC:30620]	-0.824001	
PDLIM1	PDZ and LIM domain 1 [Source:HGNC Symbol;Acc:HGNC:2067]	-0.824347	
OXCT1	3-oxoacid CoA-transferase 1 [Source:HGNC Symbol;Acc:HGNC:8527]	-0.824547	
IFIT1	interferon induced protein with tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:5407]	-0.824786	
ETF1	eukaryotic translation termination factor 1 [Source:HGNC Symbol;Acc:HGNC:3477]	-0.824802	
DDX6	DEAD-box helicase 6 [Source:HGNC Symbol;Acc:HGNC:2747]	-0.824935	
MBD3L2B	methyl-CpG binding domain protein 3 like 2B [Source:HGNC Symbol;Acc:HGNC:53435]	-0.82502	
PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:8725]	-0.825192	
SERGEF	secretion regulating guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:17499]	-0.825418	
ALPL	alkaline phosphatase, biomineralization associated [Source:HGNC Symbol;Acc:HGNC:438]	-0.82552	
RNASEH2B	ribonuclease H2 subunit B [Source:HGNC Symbol;Acc:HGNC:25671]	-0.825604	
FUNDC2	FUN14 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24925]	-0.82571	
CCDC198	coiled-coil domain containing 198 [Source:HGNC Symbol;Acc:HGNC:20189]	-0.825903	
PRDX4	peroxiredoxin 4 [Source:HGNC Symbol;Acc:HGNC:17169]	-0.826021	
ECRG4	ECRG4 augurin precursor [Source:HGNC Symbol;Acc:HGNC:24642]	-0.826417	
ARMCX6	armadillo repeat containing X-linked 6 [Source:HGNC Symbol;Acc:HGNC:26094]	-0.826493	
SERPINA12	serpin family A member 12 [Source:HGNC Symbol;Acc:HGNC:18359]	-0.826544	
TMEM134	transmembrane protein 134 [Source:HGNC Symbol;Acc:HGNC:26142]	-0.827007	
IRF8	interferon regulatory factor 8 [Source:HGNC Symbol;Acc:HGNC:5358]	-0.827015	
FMOD	fibromodulin [Source:HGNC Symbol;Acc:HGNC:3774]	-0.827264	
SFXN3	sideroflexin 3 [Source:HGNC Symbol;Acc:HGNC:16087]	-0.827441	
ASCC1	activating signal cointegrator 1 complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24268]	-0.827483	
TMEM88B	transmembrane protein 88B [Source:HGNC Symbol;Acc:HGNC:37099]	-0.827484	
PI15	peptidase inhibitor 15 [Source:HGNC Symbol;Acc:HGNC:8946]	-0.827693	
AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1 [Source:HGNC Symbol;Acc:HGNC:10648]	-0.827729	
IFITM2	interferon induced transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:5413]	-0.827749	
PSKH1	protein serine kinase H1 [Source:HGNC Symbol;Acc:HGNC:9529]	-0.827863	
GLT8D2	glycosyltransferase 8 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24890]	-0.827872	
GIMAP8	GTPase, IMAP family member 8 [Source:HGNC Symbol;Acc:HGNC:21792]	-0.828111	
NPIPB6	nuclear pore complex interacting protein family member B6 [Source:HGNC Symbol;Acc:HGNC:37454]	-0.828281	
ORMDL3	ORMDL sphingolipid biosynthesis regulator 3 [Source:HGNC Symbol;Acc:HGNC:16038]	-0.828357	
HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2 [Source:HGNC Symbol;Acc:HGNC:5008]	-0.82872	
MROH8	maestro heat like repeat family member 8 [Source:HGNC Symbol;Acc:HGNC:16125]	-0.828816	
DNMT3L	DNA methyltransferase 3 like [Source:HGNC Symbol;Acc:HGNC:2980]	-0.82891	
FLT3LG	fms related receptor tyrosine kinase 3 ligand [Source:HGNC Symbol;Acc:HGNC:3766]	-0.828975	
FKBP5	FKBP prolyl isomerase 5 [Source:HGNC Symbol;Acc:HGNC:3721]	-0.829004	
RPRML	reprimo like [Source:HGNC Symbol;Acc:HGNC:32422]	-0.829157	
WNT10B	Wnt family member 10B [Source:HGNC Symbol;Acc:HGNC:12775]	-0.829351	
VSTM5	V-set and transmembrane domain containing 5 [Source:HGNC Symbol;Acc:HGNC:34443]	-0.829538	
CARNMT1	carnosine N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23435]	-0.829854	
OCEL1	occludin/ELL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26221]	-0.829864	
DOK2	docking protein 2 [Source:HGNC Symbol;Acc:HGNC:2991]	-0.830009	
TMEM253	transmembrane protein 253 [Source:HGNC Symbol;Acc:HGNC:32545]	-0.830414	
HCCS	holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837]	-0.830575	
C1QC	complement C1q C chain [Source:HGNC Symbol;Acc:HGNC:1245]	-0.831225	
DEPDC4	DEP domain containing 4 [Source:HGNC Symbol;Acc:HGNC:22952]	-0.831706	
CSNK2A1	casein kinase 2 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2457]	-0.831736	
SCOC	short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335]	-0.831967	
GSDMD	gasdermin D [Source:HGNC Symbol;Acc:HGNC:25697]	-0.831978	
BPIFA3	BPI fold containing family A member 3 [Source:HGNC Symbol;Acc:HGNC:16204]	-0.832026	
MBD3L2	methyl-CpG binding domain protein 3 like 2 [Source:HGNC Symbol;Acc:HGNC:18532]	-0.832164	
PRPF18	pre-mRNA processing factor 18 [Source:HGNC Symbol;Acc:HGNC:17351]	-0.832389	
ORMDL1	ORMDL sphingolipid biosynthesis regulator 1 [Source:HGNC Symbol;Acc:HGNC:16036]	-0.832445	
AIM2	absent in melanoma 2 [Source:HGNC Symbol;Acc:HGNC:357]	-0.832577	
DUSP11	dual specificity phosphatase 11 [Source:HGNC Symbol;Acc:HGNC:3066]	-0.833049	
AKT3	AKT serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:393]	-0.833163	
USP18	ubiquitin specific peptidase 18 [Source:HGNC Symbol;Acc:HGNC:12616]	-0.833559	
ASB16	ankyrin repeat and SOCS box containing 16 [Source:HGNC Symbol;Acc:HGNC:19768]	-0.833564	
RTP4	receptor transporter protein 4 [Source:HGNC Symbol;Acc:HGNC:23992]	-0.83368	
MXD3	MAX dimerization protein 3 [Source:HGNC Symbol;Acc:HGNC:14008]	-0.834184	
MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:7434]	-0.834194	
RRM2B	ribonucleotide reductase regulatory TP53 inducible subunit M2B [Source:HGNC Symbol;Acc:HGNC:17296]	-0.834586	
TEX29	testis expressed 29 [Source:HGNC Symbol;Acc:HGNC:20370]	-0.834876	
ZNF679	zinc finger protein 679 [Source:HGNC Symbol;Acc:HGNC:28650]	-0.835055	
SCP2	sterol carrier protein 2 [Source:HGNC Symbol;Acc:HGNC:10606]	-0.835074	
PALM2AKAP2	PALM2 and AKAP2 fusion [Source:HGNC Symbol;Acc:HGNC:33529]	-0.83536	
GDAP1	ganglioside induced differentiation associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15968]	-0.835405	
SNAI2	snail family transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:11094]	-0.835466	
WNT2	Wnt family member 2 [Source:HGNC Symbol;Acc:HGNC:12780]	-0.835602	
B3GALT6	beta-1,3-galactosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:17978]	-0.835602	
STX6	syntaxin 6 [Source:HGNC Symbol;Acc:HGNC:11441]	-0.835972	
FATE1	fetal and adult testis expressed 1 [Source:HGNC Symbol;Acc:HGNC:24683]	-0.836224	
CORO6	coronin 6 [Source:HGNC Symbol;Acc:HGNC:21356]	-0.836258	
IFI44L	interferon induced protein 44 like [Source:HGNC Symbol;Acc:HGNC:17817]	-0.836535	
FRK	fyn related Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3955]	-0.836797	
UFSP2	UFM1 specific peptidase 2 [Source:HGNC Symbol;Acc:HGNC:25640]	-0.8371	
RBFOX3	RNA binding fox-1 homolog 3 [Source:HGNC Symbol;Acc:HGNC:27097]	-0.837283	
NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3 [Source:HGNC Symbol;Acc:HGNC:7710]	-0.837328	
MSI2	musashi RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18585]	-0.837477	
PJVK	pejvakin [Source:HGNC Symbol;Acc:HGNC:29502]	-0.837586	
FARS2	phenylalanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21062]	-0.837587	
MAPK8	mitogen-activated protein kinase 8 [Source:HGNC Symbol;Acc:HGNC:6881]	-0.837696	
IFITM3	interferon induced transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:5414]	-0.838012	
FAM166B	family with sequence similarity 166 member B [Source:HGNC Symbol;Acc:HGNC:34242]	-0.838408	
TEAD1	TEA domain transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11714]	-0.83891	
FZR1	fizzy and cell division cycle 20 related 1 [Source:HGNC Symbol;Acc:HGNC:24824]	-0.838957	
LIPJ	lipase family member J [Source:HGNC Symbol;Acc:HGNC:21773]	-0.839159	
ATP6V1FNB	ATP6V1F neighbor [Source:HGNC Symbol;Acc:HGNC:52392]	-0.839629	
PTAR1	protein prenyltransferase alpha subunit repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:30449]	-0.839717	
PHLDA1	pleckstrin homology like domain family A member 1 [Source:HGNC Symbol;Acc:HGNC:8933]	-0.839782	
MAGEB2	MAGE family member B2 [Source:HGNC Symbol;Acc:HGNC:6809]	-0.840367	
GSPT1	G1 to S phase transition 1 [Source:HGNC Symbol;Acc:HGNC:4621]	-0.840521	
BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6 [Source:HGNC Symbol;Acc:HGNC:8549]	-0.840542	
SEC11A	SEC11 homolog A, signal peptidase complex subunit [Source:HGNC Symbol;Acc:HGNC:17718]	-0.84062	
HAUS2	HAUS augmin like complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:25530]	-0.84073	
ACSM3	acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522]	-0.841535	
RFC2	replication factor C subunit 2 [Source:HGNC Symbol;Acc:HGNC:9970]	-0.841847	
DHRS9	dehydrogenase/reductase 9 [Source:HGNC Symbol;Acc:HGNC:16888]	-0.842161	
SPCS1	signal peptidase complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:23401]	-0.842361	
SRRD	SRR1 domain containing [Source:HGNC Symbol;Acc:HGNC:33910]	-0.842422	
MPP1	membrane palmitoylated protein 1 [Source:HGNC Symbol;Acc:HGNC:7219]	-0.84305	
NDUFS7	NADH:ubiquinone oxidoreductase core subunit S7 [Source:HGNC Symbol;Acc:HGNC:7714]	-0.843173	
HSDL2	hydroxysteroid dehydrogenase like 2 [Source:HGNC Symbol;Acc:HGNC:18572]	-0.843279	
ECI1	enoyl-CoA delta isomerase 1 [Source:HGNC Symbol;Acc:HGNC:2703]	-0.843294	
RAB40A	RAB40A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18283]	-0.843853	
NPM1	nucleophosmin 1 [Source:HGNC Symbol;Acc:HGNC:7910]	-0.844148	
C2orf92	chromosome 2 open reading frame 92 [Source:HGNC Symbol;Acc:HGNC:49272]	-0.84521	
ZFAND2B	zinc finger AN1-type containing 2B [Source:HGNC Symbol;Acc:HGNC:25206]	-0.845359	
BPIFA1	BPI fold containing family A member 1 [Source:HGNC Symbol;Acc:HGNC:15749]	-0.845696	
C1RL	complement C1r subcomponent like [Source:HGNC Symbol;Acc:HGNC:21265]	-0.846253	
MAPK9	mitogen-activated protein kinase 9 [Source:HGNC Symbol;Acc:HGNC:6886]	-0.846393	
C11orf42	chromosome 11 open reading frame 42 [Source:HGNC Symbol;Acc:HGNC:28541]	-0.846415	
TEAD2	TEA domain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11715]	-0.846439	
SNX21	sorting nexin family member 21 [Source:HGNC Symbol;Acc:HGNC:16154]	-0.84653	
PUS1	pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:15508]	-0.84658	
CSTF1	cleavage stimulation factor subunit 1 [Source:HGNC Symbol;Acc:HGNC:2483]	-0.846617	
CYB5R4	cytochrome b5 reductase 4 [Source:HGNC Symbol;Acc:HGNC:20147]	-0.846652	
CPA1	carboxypeptidase A1 [Source:HGNC Symbol;Acc:HGNC:2296]	-0.846999	
PRKAR1B	protein kinase cAMP-dependent type I regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9390]	-0.84754	
MAD2L1BP	MAD2L1 binding protein [Source:HGNC Symbol;Acc:HGNC:21059]	-0.847844	
MS4A6E	membrane spanning 4-domains A6E [Source:HGNC Symbol;Acc:HGNC:14285]	-0.848049	
MAGIX	MAGI family member, X-linked [Source:HGNC Symbol;Acc:HGNC:30006]	-0.848112	
LUC7L	LUC7 like [Source:HGNC Symbol;Acc:HGNC:6723]	-0.84817	
PRG3	proteoglycan 3, pro eosinophil major basic protein 2 [Source:HGNC Symbol;Acc:HGNC:9363]	-0.848393	
TMEM210	transmembrane protein 210 [Source:HGNC Symbol;Acc:HGNC:34059]	-0.848422	
MRPL46	mitochondrial ribosomal protein L46 [Source:HGNC Symbol;Acc:HGNC:1192]	-0.848615	
PSG2	pregnancy specific beta-1-glycoprotein 2 [Source:HGNC Symbol;Acc:HGNC:9519]	-0.849103	
GAPDHS	glyceraldehyde-3-phosphate dehydrogenase, spermatogenic [Source:HGNC Symbol;Acc:HGNC:24864]	-0.849221	
MISP3	MISP family member 3 [Source:HGNC Symbol;Acc:HGNC:26963]	-0.849566	
KIN	Kin17 DNA and RNA binding protein [Source:HGNC Symbol;Acc:HGNC:6327]	-0.849577	
CBS	cystathionine beta-synthase [Source:HGNC Symbol;Acc:HGNC:1550]	-0.849986	
CBSL	cystathionine beta-synthase like [Source:HGNC Symbol;Acc:HGNC:51829]	-0.849986	
KCTD13	potassium channel tetramerization domain containing 13 [Source:HGNC Symbol;Acc:HGNC:22234]	-0.850391	
