NAME	TITLE	SCORE	
DUSP9	dual specificity phosphatase 9 [Source:HGNC Symbol;Acc:HGNC:3076]	-0.22912	
ATAD1	ATPase family AAA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25903]	-0.22912	
CCDC6	coiled-coil domain containing 6 [Source:HGNC Symbol;Acc:HGNC:18782]	-0.22912	
PCYT2	phosphate cytidylyltransferase 2, ethanolamine [Source:HGNC Symbol;Acc:HGNC:8756]	-0.22912	
LGSN	lengsin, lens protein with glutamine synthetase domain [Source:HGNC Symbol;Acc:HGNC:21016]	-0.22912	
BFSP1	beaded filament structural protein 1 [Source:HGNC Symbol;Acc:HGNC:1040]	-0.22912	
ETFA	electron transfer flavoprotein subunit alpha [Source:HGNC Symbol;Acc:HGNC:3481]	-0.22912	
ETFB	electron transfer flavoprotein subunit beta [Source:HGNC Symbol;Acc:HGNC:3482]	-0.22912	
PTER	phosphotriesterase related [Source:HGNC Symbol;Acc:HGNC:9590]	-0.22912	
VPS9D1	VPS9 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13526]	-0.22912	
ARL13B	ADP ribosylation factor like GTPase 13B [Source:HGNC Symbol;Acc:HGNC:25419]	-0.22912	
ARL13A	ADP ribosylation factor like GTPase 13A [Source:HGNC Symbol;Acc:HGNC:31709]	-0.22912	
E2F3	E2F transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3115]	-0.22912	
E2F4	E2F transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:3118]	-0.22912	
E2F5	E2F transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:3119]	-0.22912	
ICAM1	intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]	-0.22912	
KEL	Kell metallo-endopeptidase (Kell blood group) [Source:HGNC Symbol;Acc:HGNC:6308]	-0.22912	
C6orf118	chromosome 6 open reading frame 118 [Source:HGNC Symbol;Acc:HGNC:21233]	-0.22912	
ROPN1	rhophilin associated tail protein 1 [Source:HGNC Symbol;Acc:HGNC:17692]	-0.22912	
FAM9B	family with sequence similarity 9 member B [Source:HGNC Symbol;Acc:HGNC:18404]	-0.22912	
FAM9C	family with sequence similarity 9 member C [Source:HGNC Symbol;Acc:HGNC:18405]	-0.22912	
PTK6	protein tyrosine kinase 6 [Source:HGNC Symbol;Acc:HGNC:9617]	-0.22912	
NDUFAF5	NADH:ubiquinone oxidoreductase complex assembly factor 5 [Source:HGNC Symbol;Acc:HGNC:15899]	-0.22912	
NDUFAF1	NADH:ubiquinone oxidoreductase complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18828]	-0.22912	
MON1B	MON1 homolog B, secretory trafficking associated [Source:HGNC Symbol;Acc:HGNC:25020]	-0.22912	
SPATC1L	spermatogenesis and centriole associated 1 like [Source:HGNC Symbol;Acc:HGNC:1298]	-0.22912	
PPP3CB	protein phosphatase 3 catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9315]	-0.22912	
ARHGEF9	Cdc42 guanine nucleotide exchange factor 9 [Source:HGNC Symbol;Acc:HGNC:14561]	-0.22912	
C6orf141	chromosome 6 open reading frame 141 [Source:HGNC Symbol;Acc:HGNC:21351]	-0.22912	
SGSM3	small G protein signaling modulator 3 [Source:HGNC Symbol;Acc:HGNC:25228]	-0.22912	
PRDM6	PR/SET domain 6 [Source:HGNC Symbol;Acc:HGNC:9350]	-0.22912	
ETS1	ETS proto-oncogene 1, transcription factor [Source:HGNC Symbol;Acc:HGNC:3488]	-0.22912	
ETS2	ETS proto-oncogene 2, transcription factor [Source:HGNC Symbol;Acc:HGNC:3489]	-0.22912	
TSG101	tumor susceptibility 101 [Source:HGNC Symbol;Acc:HGNC:15971]	-0.22912	
INAVA	innate immunity activator [Source:HGNC Symbol;Acc:HGNC:25599]	-0.22912	
CNN3	calponin 3 [Source:HGNC Symbol;Acc:HGNC:2157]	-0.22912	
CNN2	calponin 2 [Source:HGNC Symbol;Acc:HGNC:2156]	-0.22912	
CNN1	calponin 1 [Source:HGNC Symbol;Acc:HGNC:2155]	-0.22912	
AP4B1	adaptor related protein complex 4 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:572]	-0.22912	
LMNB2	lamin B2 [Source:HGNC Symbol;Acc:HGNC:6638]	-0.22912	
LMNB1	lamin B1 [Source:HGNC Symbol;Acc:HGNC:6637]	-0.22912	
MKKS	McKusick-Kaufman syndrome [Source:HGNC Symbol;Acc:HGNC:7108]	-0.22912	
ETV7	ETS variant transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:18160]	-0.22912	
ACOX2	acyl-CoA oxidase 2 [Source:HGNC Symbol;Acc:HGNC:120]	-0.22912	
ACOX3	acyl-CoA oxidase 3, pristanoyl [Source:HGNC Symbol;Acc:HGNC:121]	-0.22912	
NT5C2	5'-nucleotidase, cytosolic II [Source:HGNC Symbol;Acc:HGNC:8022]	-0.22912	
PRPS1L1	phosphoribosyl pyrophosphate synthetase 1 like 1 [Source:HGNC Symbol;Acc:HGNC:9463]	-0.22912	
YY1AP1	YY1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30935]	-0.22912	
ERCC1	ERCC excision repair 1, endonuclease non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3433]	-0.22912	
ERCC8	ERCC excision repair 8, CSA ubiquitin ligase complex subunit [Source:HGNC Symbol;Acc:HGNC:3439]	-0.22912	
PI4K2B	phosphatidylinositol 4-kinase type 2 beta [Source:HGNC Symbol;Acc:HGNC:18215]	-0.22912	
DQX1	DEAQ-box RNA dependent ATPase 1 [Source:HGNC Symbol;Acc:HGNC:20410]	-0.22912	
WDR83	WD repeat domain 83 [Source:HGNC Symbol;Acc:HGNC:32672]	-0.22912	
WDR92	WD repeat domain 92 [Source:HGNC Symbol;Acc:HGNC:25176]	-0.22912	
WDR93	WD repeat domain 93 [Source:HGNC Symbol;Acc:HGNC:26924]	-0.22912	
WDR91	WD repeat domain 91 [Source:HGNC Symbol;Acc:HGNC:24997]	-0.22912	
WDR73	WD repeat domain 73 [Source:HGNC Symbol;Acc:HGNC:25928]	-0.22912	
HCFC2	host cell factor C2 [Source:HGNC Symbol;Acc:HGNC:24972]	-0.22912	
WDR76	WD repeat domain 76 [Source:HGNC Symbol;Acc:HGNC:25773]	-0.22912	
WDR82	WD repeat domain 82 [Source:HGNC Symbol;Acc:HGNC:28826]	-0.22912	
PI4K2A	phosphatidylinositol 4-kinase type 2 alpha [Source:HGNC Symbol;Acc:HGNC:30031]	-0.22912	
WDR61	WD repeat domain 61 [Source:HGNC Symbol;Acc:HGNC:30300]	-0.22912	
BLOC1S5	biogenesis of lysosomal organelles complex 1 subunit 5 [Source:HGNC Symbol;Acc:HGNC:18561]	-0.22912	
FAM124B	family with sequence similarity 124 member B [Source:HGNC Symbol;Acc:HGNC:26224]	-0.22912	
MKS1	MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121]	-0.22912	
WDR5B	WD repeat domain 5B [Source:HGNC Symbol;Acc:HGNC:17826]	-0.22912	
WDR49	WD repeat domain 49 [Source:HGNC Symbol;Acc:HGNC:26587]	-0.22912	
WDR41	WD repeat domain 41 [Source:HGNC Symbol;Acc:HGNC:25601]	-0.22912	
PHF24	PHD finger protein 24 [Source:HGNC Symbol;Acc:HGNC:29180]	-0.22912	
UBL7	ubiquitin like 7 [Source:HGNC Symbol;Acc:HGNC:28221]	-0.22912	
WDR38	WD repeat domain 38 [Source:HGNC Symbol;Acc:HGNC:23745]	-0.22912	
FAM126B	family with sequence similarity 126 member B [Source:HGNC Symbol;Acc:HGNC:28593]	-0.22912	
KIFBP	kinesin family binding protein [Source:HGNC Symbol;Acc:HGNC:23419]	-0.22912	
AHRR	aryl-hydrocarbon receptor repressor [Source:HGNC Symbol;Acc:HGNC:346]	-0.22912	
WDR25	WD repeat domain 25 [Source:HGNC Symbol;Acc:HGNC:21064]	-0.22912	
WDR26	WD repeat domain 26 [Source:HGNC Symbol;Acc:HGNC:21208]	-0.22912	
WDR24	WD repeat domain 24 [Source:HGNC Symbol;Acc:HGNC:20852]	-0.22912	
WDR12	WD repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:14098]	-0.22912	
WDR13	WD repeat domain 13 [Source:HGNC Symbol;Acc:HGNC:14352]	-0.22912	
IGLL1	immunoglobulin lambda like polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:5870]	-0.22912	
POGLUT2	protein O-glucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:19350]	-0.22912	
POGLUT1	protein O-glucosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:22954]	-0.22912	
PPP1CC	protein phosphatase 1 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9283]	-0.22912	
POGLUT3	protein O-glucosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:28496]	-0.22912	
AP5S1	adaptor related protein complex 5 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:15875]	-0.22912	
SSUH2	ssu-2 homolog [Source:HGNC Symbol;Acc:HGNC:24809]	-0.22912	
THOC7	THO complex 7 [Source:HGNC Symbol;Acc:HGNC:29874]	-0.22912	
ORC5	origin recognition complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:8491]	-0.22912	
ORC6	origin recognition complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:17151]	-0.22912	
UBR7	ubiquitin protein ligase E3 component n-recognin 7 [Source:HGNC Symbol;Acc:HGNC:20344]	-0.22912	
OSBPL9	oxysterol binding protein like 9 [Source:HGNC Symbol;Acc:HGNC:16386]	-0.22912	
UVRAG	UV radiation resistance associated [Source:HGNC Symbol;Acc:HGNC:12640]	-0.22912	
FANCL	FA complementation group L [Source:HGNC Symbol;Acc:HGNC:20748]	-0.22912	
OSBPL2	oxysterol binding protein like 2 [Source:HGNC Symbol;Acc:HGNC:15761]	-0.22912	
FANCC	FA complementation group C [Source:HGNC Symbol;Acc:HGNC:3584]	-0.22912	
FANCG	FA complementation group G [Source:HGNC Symbol;Acc:HGNC:3588]	-0.22912	
LHX1	LIM homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6593]	-0.22912	
NOB1	NIN1 (RPN12) binding protein 1 homolog [Source:HGNC Symbol;Acc:HGNC:29540]	-0.22912	
PLRG1	pleiotropic regulator 1 [Source:HGNC Symbol;Acc:HGNC:9089]	-0.22912	
C1QL1	complement C1q like 1 [Source:HGNC Symbol;Acc:HGNC:24182]	-0.22912	
DNAJC1	DnaJ heat shock protein family (Hsp40) member C1 [Source:HGNC Symbol;Acc:HGNC:20090]	-0.22912	
ACTBL2	actin beta like 2 [Source:HGNC Symbol;Acc:HGNC:17780]	-0.22912	
NOA1	nitric oxide associated 1 [Source:HGNC Symbol;Acc:HGNC:28473]	-0.22912	
DNAJC4	DnaJ heat shock protein family (Hsp40) member C4 [Source:HGNC Symbol;Acc:HGNC:5271]	-0.22912	
COCH	cochlin [Source:HGNC Symbol;Acc:HGNC:2180]	-0.22912	
DNAJB9	DnaJ heat shock protein family (Hsp40) member B9 [Source:HGNC Symbol;Acc:HGNC:6968]	-0.22912	
DNAJB8	DnaJ heat shock protein family (Hsp40) member B8 [Source:HGNC Symbol;Acc:HGNC:23699]	-0.22912	
DNAJA3	DnaJ heat shock protein family (Hsp40) member A3 [Source:HGNC Symbol;Acc:HGNC:11808]	-0.22912	
DRG1	developmentally regulated GTP binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3029]	-0.22912	
DRG2	developmentally regulated GTP binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3030]	-0.22912	
PARS2	prolyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:30563]	-0.22912	
PRAMEF33	PRAME family member 33 [Source:HGNC Symbol;Acc:HGNC:49193]	-0.22912	
HS6ST3	heparan sulfate 6-O-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:19134]	-0.22912	
RPS10	ribosomal protein S10 [Source:HGNC Symbol;Acc:HGNC:10383]	-0.22912	
COG8	component of oligomeric golgi complex 8 [Source:HGNC Symbol;Acc:HGNC:18623]	-0.22912	
COG6	component of oligomeric golgi complex 6 [Source:HGNC Symbol;Acc:HGNC:18621]	-0.22912	
COG4	component of oligomeric golgi complex 4 [Source:HGNC Symbol;Acc:HGNC:18620]	-0.22912	
ARRDC3	arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]	-0.22912	
P3H2	prolyl 3-hydroxylase 2 [Source:HGNC Symbol;Acc:HGNC:19317]	-0.22912	
PRAMEF20	PRAME family member 20 [Source:HGNC Symbol;Acc:HGNC:25224]	-0.22912	
P3H1	prolyl 3-hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:19316]	-0.22912	
YOD1	YOD1 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:25035]	-0.22912	
PRAMEF27	PRAME family member 27 [Source:HGNC Symbol;Acc:HGNC:51234]	-0.22912	
NEIL3	nei like DNA glycosylase 3 [Source:HGNC Symbol;Acc:HGNC:24573]	-0.22912	
PRAMEF25	PRAME family member 25 [Source:HGNC Symbol;Acc:HGNC:49179]	-0.22912	
CSTF3	cleavage stimulation factor subunit 3 [Source:HGNC Symbol;Acc:HGNC:2485]	-0.22912	
PRAMEF11	PRAME family member 11 [Source:HGNC Symbol;Acc:HGNC:14086]	-0.22912	
PRAMEF10	PRAME family member 10 [Source:HGNC Symbol;Acc:HGNC:27997]	-0.22912	
PRAMEF17	PRAME family member 17 [Source:HGNC Symbol;Acc:HGNC:29485]	-0.22912	
SCFD1	sec1 family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20726]	-0.22912	
PRAMEF19	PRAME family member 19 [Source:HGNC Symbol;Acc:HGNC:24908]	-0.22912	
AP5M1	adaptor related protein complex 5 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:20192]	-0.22912	
PRAMEF18	PRAME family member 18 [Source:HGNC Symbol;Acc:HGNC:30693]	-0.22912	
PRAMEF13	PRAME family member 13 [Source:HGNC Symbol;Acc:HGNC:13262]	-0.22912	
SCFD2	sec1 family domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30676]	-0.22912	
PRAMEF12	PRAME family member 12 [Source:HGNC Symbol;Acc:HGNC:22125]	-0.22912	
C1QBP	complement C1q binding protein [Source:HGNC Symbol;Acc:HGNC:1243]	-0.22912	
FEZF1	FEZ family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:22788]	-0.22912	
PARP6	poly(ADP-ribose) polymerase family member 6 [Source:HGNC Symbol;Acc:HGNC:26921]	-0.22912	
STRADA	STE20 related adaptor alpha [Source:HGNC Symbol;Acc:HGNC:30172]	-0.22912	
STRADB	STE20 related adaptor beta [Source:HGNC Symbol;Acc:HGNC:13205]	-0.22912	
GP1BA	glycoprotein Ib platelet subunit alpha [Source:HGNC Symbol;Acc:HGNC:4439]	-0.22912	
MLF1	myeloid leukemia factor 1 [Source:HGNC Symbol;Acc:HGNC:7125]	-0.22912	
MACIR	macrophage immunometabolism regulator [Source:HGNC Symbol;Acc:HGNC:25052]	-0.22912	
NDUFA10	NADH:ubiquinone oxidoreductase subunit A10 [Source:HGNC Symbol;Acc:HGNC:7684]	-0.22912	
CNDP1	carnosine dipeptidase 1 [Source:HGNC Symbol;Acc:HGNC:20675]	-0.22912	
CNDP2	carnosine dipeptidase 2 [Source:HGNC Symbol;Acc:HGNC:24437]	-0.22912	
ARHGDIA	Rho GDP dissociation inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:678]	-0.22912	
CERCAM	cerebral endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:23723]	-0.22912	
LPL	lipoprotein lipase [Source:HGNC Symbol;Acc:HGNC:6677]	-0.22912	
LPO	lactoperoxidase [Source:HGNC Symbol;Acc:HGNC:6678]	-0.22912	
LPP	LIM domain containing preferred translocation partner in lipoma [Source:HGNC Symbol;Acc:HGNC:6679]	-0.22912	
NONO	non-POU domain containing octamer binding [Source:HGNC Symbol;Acc:HGNC:7871]	-0.22912	
UQCC1	ubiquinol-cytochrome c reductase complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:15891]	-0.22912	
GPSM1	G protein signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:17858]	-0.22912	
GPSM2	G protein signaling modulator 2 [Source:HGNC Symbol;Acc:HGNC:29501]	-0.22912	
ASNSD1	asparagine synthetase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24910]	-0.22912	
RPS4X	ribosomal protein S4 X-linked [Source:HGNC Symbol;Acc:HGNC:10424]	-0.22912	
RPS3A	ribosomal protein S3A [Source:HGNC Symbol;Acc:HGNC:10421]	-0.22912	
FCHSD1	FCH and double SH3 domains 1 [Source:HGNC Symbol;Acc:HGNC:25463]	-0.22912	
FCHSD2	FCH and double SH3 domains 2 [Source:HGNC Symbol;Acc:HGNC:29114]	-0.22912	
AIM2	absent in melanoma 2 [Source:HGNC Symbol;Acc:HGNC:357]	-0.22912	
CDH13	cadherin 13 [Source:HGNC Symbol;Acc:HGNC:1753]	-0.22912	
SLFNL1	schlafen like 1 [Source:HGNC Symbol;Acc:HGNC:26313]	-0.22912	
KANSL2	KAT8 regulatory NSL complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:26024]	-0.22912	
LIPC	lipase C, hepatic type [Source:HGNC Symbol;Acc:HGNC:6619]	-0.22912	
LIPI	lipase I [Source:HGNC Symbol;Acc:HGNC:18821]	-0.22912	
LIPG	lipase G, endothelial type [Source:HGNC Symbol;Acc:HGNC:6623]	-0.22912	
SAMD12	sterile alpha motif domain containing 12 [Source:HGNC Symbol;Acc:HGNC:31750]	-0.22912	
SAMD10	sterile alpha motif domain containing 10 [Source:HGNC Symbol;Acc:HGNC:16129]	-0.22912	
SAMD11	sterile alpha motif domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28706]	-0.22912	
CSNK2A1	casein kinase 2 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2457]	-0.22912	
CSNK2A3	casein kinase 2 alpha 3 [Source:HGNC Symbol;Acc:HGNC:2458]	-0.22912	
CSNK2A2	casein kinase 2 alpha 2 [Source:HGNC Symbol;Acc:HGNC:2459]	-0.22912	
DNTTIP1	deoxynucleotidyltransferase terminal interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16160]	-0.22912	
CLNS1A	chloride nucleotide-sensitive channel 1A [Source:HGNC Symbol;Acc:HGNC:2080]	-0.22912	
CFAP99	cilia and flagella associated protein 99 [Source:HGNC Symbol;Acc:HGNC:51180]	-0.22912	
PARPBP	PARP1 binding protein [Source:HGNC Symbol;Acc:HGNC:26074]	-0.22912	
AIRE	autoimmune regulator [Source:HGNC Symbol;Acc:HGNC:360]	-0.22912	
VTI1A	vesicle transport through interaction with t-SNAREs 1A [Source:HGNC Symbol;Acc:HGNC:17792]	-0.22912	
FAM220A	family with sequence similarity 220 member A [Source:HGNC Symbol;Acc:HGNC:22422]	-0.22912	
NELFA	negative elongation factor complex member A [Source:HGNC Symbol;Acc:HGNC:12768]	-0.22912	
C7orf57	chromosome 7 open reading frame 57 [Source:HGNC Symbol;Acc:HGNC:22247]	-0.22912	
NSUN4	NOP2/Sun RNA methyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:31802]	-0.22912	
NSUN3	NOP2/Sun RNA methyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:26208]	-0.22912	
KARS1	lysyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:6215]	-0.22912	
STYXL1	serine/threonine/tyrosine interacting like 1 [Source:HGNC Symbol;Acc:HGNC:18165]	-0.22912	
FOXS1	forkhead box S1 [Source:HGNC Symbol;Acc:HGNC:3735]	-0.22912	
FOXR1	forkhead box R1 [Source:HGNC Symbol;Acc:HGNC:29980]	-0.22912	
MYLK2	myosin light chain kinase 2 [Source:HGNC Symbol;Acc:HGNC:16243]	-0.22912	
MYLIP	myosin regulatory light chain interacting protein [Source:HGNC Symbol;Acc:HGNC:21155]	-0.22912	
TICAM2	toll like receptor adaptor molecule 2 [Source:HGNC Symbol;Acc:HGNC:21354]	-0.22912	
TICAM1	toll like receptor adaptor molecule 1 [Source:HGNC Symbol;Acc:HGNC:18348]	-0.22912	
LIX1	limb and CNS expressed 1 [Source:HGNC Symbol;Acc:HGNC:18581]	-0.22912	
RNASEH2B	ribonuclease H2 subunit B [Source:HGNC Symbol;Acc:HGNC:25671]	-0.22912	
RNASEH2A	ribonuclease H2 subunit A [Source:HGNC Symbol;Acc:HGNC:18518]	-0.22912	
MAX	MYC associated factor X [Source:HGNC Symbol;Acc:HGNC:6913]	-0.22912	
GLIS3	GLIS family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:28510]	-0.22912	
CPA4	carboxypeptidase A4 [Source:HGNC Symbol;Acc:HGNC:15740]	-0.22912	
C7orf61	chromosome 7 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:22135]	-0.22912	
FOXN1	forkhead box N1 [Source:HGNC Symbol;Acc:HGNC:12765]	-0.22912	
ARHGAP11B	Rho GTPase activating protein 11B [Source:HGNC Symbol;Acc:HGNC:15782]	-0.22912	
CELF1	CUGBP Elav-like family member 1 [Source:HGNC Symbol;Acc:HGNC:2549]	-0.22912	
CELF2	CUGBP Elav-like family member 2 [Source:HGNC Symbol;Acc:HGNC:2550]	-0.22912	
CELF3	CUGBP Elav-like family member 3 [Source:HGNC Symbol;Acc:HGNC:11967]	-0.22912	
CELF4	CUGBP Elav-like family member 4 [Source:HGNC Symbol;Acc:HGNC:14015]	-0.22912	
CELF5	CUGBP Elav-like family member 5 [Source:HGNC Symbol;Acc:HGNC:14058]	-0.22912	
FSD1L	fibronectin type III and SPRY domain containing 1 like [Source:HGNC Symbol;Acc:HGNC:13753]	-0.22912	
ME3	malic enzyme 3 [Source:HGNC Symbol;Acc:HGNC:6985]	-0.22912	
FOXL1	forkhead box L1 [Source:HGNC Symbol;Acc:HGNC:3817]	-0.22912	
FOXK2	forkhead box K2 [Source:HGNC Symbol;Acc:HGNC:6036]	-0.22912	
MMAA	metabolism of cobalamin associated A [Source:HGNC Symbol;Acc:HGNC:18871]	-0.22912	
DHODH	dihydroorotate dehydrogenase (quinone) [Source:HGNC Symbol;Acc:HGNC:2867]	-0.22912	
SFRP4	secreted frizzled related protein 4 [Source:HGNC Symbol;Acc:HGNC:10778]	-0.22912	
RIMKLA	ribosomal modification protein rimK like family member A [Source:HGNC Symbol;Acc:HGNC:28725]	-0.22912	
RCOR2	REST corepressor 2 [Source:HGNC Symbol;Acc:HGNC:27455]	-0.22912	
RCOR1	REST corepressor 1 [Source:HGNC Symbol;Acc:HGNC:17441]	-0.22912	
DOC2A	double C2 domain alpha [Source:HGNC Symbol;Acc:HGNC:2985]	-0.22912	
SUV39H1	suppressor of variegation 3-9 homolog 1 [Source:HGNC Symbol;Acc:HGNC:11479]	-0.22912	
MLX	MAX dimerization protein MLX [Source:HGNC Symbol;Acc:HGNC:11645]	-0.22912	
UTP14A	UTP14A small subunit processome component [Source:HGNC Symbol;Acc:HGNC:10665]	-0.22912	
UTP14C	UTP14C small subunit processome component [Source:HGNC Symbol;Acc:HGNC:20321]	-0.22912	
FOXD4	forkhead box D4 [Source:HGNC Symbol;Acc:HGNC:3805]	-0.22912	
ANKDD1B	ankyrin repeat and death domain containing 1B [Source:HGNC Symbol;Acc:HGNC:32525]	-0.22912	
MME	membrane metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:7154]	-0.22912	
FOXC1	forkhead box C1 [Source:HGNC Symbol;Acc:HGNC:3800]	-0.22912	
CYP2A13	cytochrome P450 family 2 subfamily A member 13 [Source:HGNC Symbol;Acc:HGNC:2608]	-0.22912	
CAVIN1	caveolae associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9688]	-0.22912	
ENGASE	endo-beta-N-acetylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:24622]	-0.22912	
MPG	N-methylpurine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:7211]	-0.22912	
CPOX	coproporphyrinogen oxidase [Source:HGNC Symbol;Acc:HGNC:2321]	-0.22912	
MPO	myeloperoxidase [Source:HGNC Symbol;Acc:HGNC:7218]	-0.22912	
IFI44L	interferon induced protein 44 like [Source:HGNC Symbol;Acc:HGNC:17817]	-0.22912	
MRO	maestro [Source:HGNC Symbol;Acc:HGNC:24121]	-0.22912	
BMP6	bone morphogenetic protein 6 [Source:HGNC Symbol;Acc:HGNC:1073]	-0.22912	
BMP4	bone morphogenetic protein 4 [Source:HGNC Symbol;Acc:HGNC:1071]	-0.22912	
BMP3	bone morphogenetic protein 3 [Source:HGNC Symbol;Acc:HGNC:1070]	-0.22912	
BMP2	bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]	-0.22912	
TAB1	TGF-beta activated kinase 1 (MAP3K7) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:18157]	-0.22912	
PNLIPRP1	pancreatic lipase related protein 1 [Source:HGNC Symbol;Acc:HGNC:9156]	-0.22912	
HMGB4	high mobility group box 4 [Source:HGNC Symbol;Acc:HGNC:24954]	-0.22912	
SULT4A1	sulfotransferase family 4A member 1 [Source:HGNC Symbol;Acc:HGNC:14903]	-0.22912	
CFAP45	cilia and flagella associated protein 45 [Source:HGNC Symbol;Acc:HGNC:17229]	-0.22912	
UTP15	UTP15 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:25758]	-0.22912	
CFAP52	cilia and flagella associated protein 52 [Source:HGNC Symbol;Acc:HGNC:16053]	-0.22912	
NAA30	N-alpha-acetyltransferase 30, NatC catalytic subunit [Source:HGNC Symbol;Acc:HGNC:19844]	-0.22912	
UTP11	UTP11 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24329]	-0.22912	
MMP2	matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166]	-0.22912	
MMP9	matrix metallopeptidase 9 [Source:HGNC Symbol;Acc:HGNC:7176]	-0.22912	
MVD	mevalonate diphosphate decarboxylase [Source:HGNC Symbol;Acc:HGNC:7529]	-0.22912	
CFAP53	cilia and flagella associated protein 53 [Source:HGNC Symbol;Acc:HGNC:26530]	-0.22912	
RBM22	RNA binding motif protein 22 [Source:HGNC Symbol;Acc:HGNC:25503]	-0.22912	
MVK	mevalonate kinase [Source:HGNC Symbol;Acc:HGNC:7530]	-0.22912	
RBM48	RNA binding motif protein 48 [Source:HGNC Symbol;Acc:HGNC:21785]	-0.22912	
BMT2	base methyltransferase of 25S rRNA 2 homolog [Source:HGNC Symbol;Acc:HGNC:26475]	-0.22912	
RBM41	RNA binding motif protein 41 [Source:HGNC Symbol;Acc:HGNC:25617]	-0.22912	
TAF8	TATA-box binding protein associated factor 8 [Source:HGNC Symbol;Acc:HGNC:17300]	-0.22912	
TAF5	TATA-box binding protein associated factor 5 [Source:HGNC Symbol;Acc:HGNC:11539]	-0.22912	
RBM45	RNA binding motif protein 45 [Source:HGNC Symbol;Acc:HGNC:24468]	-0.22912	
RBM46	RNA binding motif protein 46 [Source:HGNC Symbol;Acc:HGNC:28401]	-0.22912	
TPGS1	tubulin polyglutamylase complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:25058]	-0.22912	
DCAF4	DDB1 and CUL4 associated factor 4 [Source:HGNC Symbol;Acc:HGNC:20229]	-0.22912	
DCAF7	DDB1 and CUL4 associated factor 7 [Source:HGNC Symbol;Acc:HGNC:30915]	-0.22912	
MYC	MYC proto-oncogene, bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:7553]	-0.22912	
CDK20	cyclin dependent kinase 20 [Source:HGNC Symbol;Acc:HGNC:21420]	-0.22912	
