NAME	TITLE	SCORE	
LDHA	lactate dehydrogenase A [Source:HGNC Symbol;Acc:HGNC:6535]	-0.865395	
PREB	prolactin regulatory element binding [Source:HGNC Symbol;Acc:HGNC:9356]	-0.865632	
DPYSL5	dihydropyrimidinase like 5 [Source:HGNC Symbol;Acc:HGNC:20637]	-0.866066	
ALDH6A1	aldehyde dehydrogenase 6 family member A1 [Source:HGNC Symbol;Acc:HGNC:7179]	-0.866254	
DNAJC14	DnaJ heat shock protein family (Hsp40) member C14 [Source:HGNC Symbol;Acc:HGNC:24581]	-0.866296	
PICK1	protein interacting with PRKCA 1 [Source:HGNC Symbol;Acc:HGNC:9394]	-0.866372	
GAL3ST4	galactose-3-O-sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:24145]	-0.866526	
AZIN1	antizyme inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:16432]	-0.866593	
TAX1BP3	Tax1 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:30684]	-0.866659	
HSD11B1L	hydroxysteroid 11-beta dehydrogenase 1 like [Source:HGNC Symbol;Acc:HGNC:30419]	-0.866781	
ARNTL2	aryl hydrocarbon receptor nuclear translocator like 2 [Source:HGNC Symbol;Acc:HGNC:18984]	-0.867104	
NFE2	nuclear factor, erythroid 2 [Source:HGNC Symbol;Acc:HGNC:7780]	-0.867618	
FAM78B	family with sequence similarity 78 member B [Source:HGNC Symbol;Acc:HGNC:13495]	-0.867653	
NRL	neural retina leucine zipper [Source:HGNC Symbol;Acc:HGNC:8002]	-0.867733	
ANKUB1	ankyrin repeat and ubiquitin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29642]	-0.868376	
FGFBP3	fibroblast growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:23428]	-0.86843	
PBX1	PBX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8632]	-0.868458	
GLIS1	GLIS family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:29525]	-0.86852	
GK	glycerol kinase [Source:HGNC Symbol;Acc:HGNC:4289]	-0.868847	
COPS7A	COP9 signalosome subunit 7A [Source:HGNC Symbol;Acc:HGNC:16758]	-0.868994	
FMO4	flavin containing dimethylaniline monoxygenase 4 [Source:HGNC Symbol;Acc:HGNC:3772]	-0.86904	
TRABD2A	TraB domain containing 2A [Source:HGNC Symbol;Acc:HGNC:27013]	-0.869283	
BANF1	BAF nuclear assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:17397]	-0.8693	
ACTR3C	actin related protein 3C [Source:HGNC Symbol;Acc:HGNC:37282]	-0.869411	
OAT	ornithine aminotransferase [Source:HGNC Symbol;Acc:HGNC:8091]	-0.86944	
MIER3	MIER family member 3 [Source:HGNC Symbol;Acc:HGNC:26678]	-0.869822	
MARVELD3	MARVEL domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30525]	-0.87001	
TESK2	testis associated actin remodelling kinase 2 [Source:HGNC Symbol;Acc:HGNC:11732]	-0.870394	
MTMR14	myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190]	-0.870496	
RAD9B	RAD9 checkpoint clamp component B [Source:HGNC Symbol;Acc:HGNC:21700]	-0.870523	
PEF1	penta-EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30009]	-0.870536	
GCHFR	GTP cyclohydrolase I feedback regulator [Source:HGNC Symbol;Acc:HGNC:4194]	-0.870611	
ZNF622	zinc finger protein 622 [Source:HGNC Symbol;Acc:HGNC:30958]	-0.870736	
SCARA3	scavenger receptor class A member 3 [Source:HGNC Symbol;Acc:HGNC:19000]	-0.870783	
POLR3GL	RNA polymerase III subunit G like [Source:HGNC Symbol;Acc:HGNC:28466]	-0.870849	
ALPG	alkaline phosphatase, germ cell [Source:HGNC Symbol;Acc:HGNC:441]	-0.871006	
FAM71F2	family with sequence similarity 71 member F2 [Source:HGNC Symbol;Acc:HGNC:27998]	-0.87106	
CRYAB	crystallin alpha B [Source:HGNC Symbol;Acc:HGNC:2389]	-0.871214	
IQCD	IQ motif containing D [Source:HGNC Symbol;Acc:HGNC:25168]	-0.871287	
APOL2	apolipoprotein L2 [Source:HGNC Symbol;Acc:HGNC:619]	-0.871347	
ZWINT	ZW10 interacting kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13195]	-0.871421	
FAS	Fas cell surface death receptor [Source:HGNC Symbol;Acc:HGNC:11920]	-0.871609	
GSTZ1	glutathione S-transferase zeta 1 [Source:HGNC Symbol;Acc:HGNC:4643]	-0.871897	
SPDL1	spindle apparatus coiled-coil protein 1 [Source:HGNC Symbol;Acc:HGNC:26010]	-0.871907	
KRT24	keratin 24 [Source:HGNC Symbol;Acc:HGNC:18527]	-0.871956	
SOHLH2	spermatogenesis and oogenesis specific basic helix-loop-helix 2 [Source:HGNC Symbol;Acc:HGNC:26026]	-0.872108	
CCT6B	chaperonin containing TCP1 subunit 6B [Source:HGNC Symbol;Acc:HGNC:1621]	-0.872117	
MAGEF1	MAGE family member F1 [Source:HGNC Symbol;Acc:HGNC:29639]	-0.872151	
EBLN1	endogenous Bornavirus like nucleoprotein 1 [Source:HGNC Symbol;Acc:HGNC:39430]	-0.872611	
ABHD12B	abhydrolase domain containing 12B [Source:HGNC Symbol;Acc:HGNC:19837]	-0.87275	
RPS4Y2	ribosomal protein S4 Y-linked 2 [Source:HGNC Symbol;Acc:HGNC:18501]	-0.872804	
PRKAG3	protein kinase AMP-activated non-catalytic subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:9387]	-0.873058	
DYNLL2	dynein light chain LC8-type 2 [Source:HGNC Symbol;Acc:HGNC:24596]	-0.873202	
ANGPTL3	angiopoietin like 3 [Source:HGNC Symbol;Acc:HGNC:491]	-0.873435	
KRT76	keratin 76 [Source:HGNC Symbol;Acc:HGNC:24430]	-0.873581	
LRRC27	leucine rich repeat containing 27 [Source:HGNC Symbol;Acc:HGNC:29346]	-0.873908	
HACL1	2-hydroxyacyl-CoA lyase 1 [Source:HGNC Symbol;Acc:HGNC:17856]	-0.873974	
PPTC7	protein phosphatase targeting COQ7 [Source:HGNC Symbol;Acc:HGNC:30695]	-0.874077	
SAMD5	sterile alpha motif domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21180]	-0.874131	
NPL	N-acetylneuraminate pyruvate lyase [Source:HGNC Symbol;Acc:HGNC:16781]	-0.874135	
TNNI2	troponin I2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11946]	-0.874204	
PTPMT1	protein tyrosine phosphatase mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:26965]	-0.874333	
OBP2A	odorant binding protein 2A [Source:HGNC Symbol;Acc:HGNC:23380]	-0.874345	
CHST9	carbohydrate sulfotransferase 9 [Source:HGNC Symbol;Acc:HGNC:19898]	-0.874357	
MRPL23	mitochondrial ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10322]	-0.874486	
OLFML2B	olfactomedin like 2B [Source:HGNC Symbol;Acc:HGNC:24558]	-0.874692	
LRRIQ3	leucine rich repeats and IQ motif containing 3 [Source:HGNC Symbol;Acc:HGNC:28318]	-0.874706	
TRAF6	TNF receptor associated factor 6 [Source:HGNC Symbol;Acc:HGNC:12036]	-0.874786	
HOXB8	homeobox B8 [Source:HGNC Symbol;Acc:HGNC:5119]	-0.874898	
MED29	mediator complex subunit 29 [Source:HGNC Symbol;Acc:HGNC:23074]	-0.875038	
SPSB1	splA/ryanodine receptor domain and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:30628]	-0.87544	
PPP1R35	protein phosphatase 1 regulatory subunit 35 [Source:HGNC Symbol;Acc:HGNC:28320]	-0.875665	
C17orf113	chromosome 17 open reading frame 113 [Source:HGNC Symbol;Acc:HGNC:53437]	-0.875875	
NUDT13	nudix hydrolase 13 [Source:HGNC Symbol;Acc:HGNC:18827]	-0.876007	
GOSR2	golgi SNAP receptor complex member 2 [Source:HGNC Symbol;Acc:HGNC:4431]	-0.87601	
CIB2	calcium and integrin binding family member 2 [Source:HGNC Symbol;Acc:HGNC:24579]	-0.876071	
SEL1L2	SEL1L2 adaptor subunit of ERAD E3 ligase [Source:HGNC Symbol;Acc:HGNC:15897]	-0.876217	
SLFN12L	schlafen family member 12 like [Source:HGNC Symbol;Acc:HGNC:33920]	-0.876262	
ATAD3A	ATPase family AAA domain containing 3A [Source:HGNC Symbol;Acc:HGNC:25567]	-0.876303	
CFD	complement factor D [Source:HGNC Symbol;Acc:HGNC:2771]	-0.876334	
VPS26C	VPS26 endosomal protein sorting factor C [Source:HGNC Symbol;Acc:HGNC:3044]	-0.876959	
TFAM	transcription factor A, mitochondrial [Source:HGNC Symbol;Acc:HGNC:11741]	-0.877576	
SUCLG2	succinate-CoA ligase GDP-forming subunit beta [Source:HGNC Symbol;Acc:HGNC:11450]	-0.878057	
MRPL49	mitochondrial ribosomal protein L49 [Source:HGNC Symbol;Acc:HGNC:1176]	-0.878385	
TSTD1	thiosulfate sulfurtransferase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:35410]	-0.878508	
MAPRE1	microtubule associated protein RP/EB family member 1 [Source:HGNC Symbol;Acc:HGNC:6890]	-0.878589	
LACTB	lactamase beta [Source:HGNC Symbol;Acc:HGNC:16468]	-0.878703	
PFN1	profilin 1 [Source:HGNC Symbol;Acc:HGNC:8881]	-0.878867	
CCDC103	coiled-coil domain containing 103 [Source:HGNC Symbol;Acc:HGNC:32700]	-0.878984	
ALKBH6	alkB homolog 6 [Source:HGNC Symbol;Acc:HGNC:28243]	-0.879027	
HSF2	heat shock transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:5225]	-0.879154	
SUCLA2	succinate-CoA ligase ADP-forming subunit beta [Source:HGNC Symbol;Acc:HGNC:11448]	-0.879157	
PGPEP1L	pyroglutamyl-peptidase I like [Source:HGNC Symbol;Acc:HGNC:27080]	-0.879322	
XRCC4	X-ray repair cross complementing 4 [Source:HGNC Symbol;Acc:HGNC:12831]	-0.8795	
SYT7	synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]	-0.879535	
TRIM9	tripartite motif containing 9 [Source:HGNC Symbol;Acc:HGNC:16288]	-0.880078	
HNRNPH2	heterogeneous nuclear ribonucleoprotein H2 [Source:HGNC Symbol;Acc:HGNC:5042]	-0.880154	
CPB1	carboxypeptidase B1 [Source:HGNC Symbol;Acc:HGNC:2299]	-0.880225	
PRAMEF14	PRAME family member 14 [Source:HGNC Symbol;Acc:HGNC:13576]	-0.880546	
MRPL40	mitochondrial ribosomal protein L40 [Source:HGNC Symbol;Acc:HGNC:14491]	-0.880563	
GALNT1	polypeptide N-acetylgalactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4123]	-0.880632	
MEP1A	meprin A subunit alpha [Source:HGNC Symbol;Acc:HGNC:7015]	-0.880678	
KLHL6	kelch like family member 6 [Source:HGNC Symbol;Acc:HGNC:18653]	-0.880695	
GLA	galactosidase alpha [Source:HGNC Symbol;Acc:HGNC:4296]	-0.880706	
NUP58	nucleoporin 58 [Source:HGNC Symbol;Acc:HGNC:20261]	-0.880831	
LEF1	lymphoid enhancer binding factor 1 [Source:HGNC Symbol;Acc:HGNC:6551]	-0.88095	
IL37	interleukin 37 [Source:HGNC Symbol;Acc:HGNC:15563]	-0.880969	
SFTPA1	surfactant protein A1 [Source:HGNC Symbol;Acc:HGNC:10798]	-0.881138	
C10orf88	chromosome 10 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:25822]	-0.881262	
PIAS3	protein inhibitor of activated STAT 3 [Source:HGNC Symbol;Acc:HGNC:16861]	-0.881272	
NIT1	nitrilase 1 [Source:HGNC Symbol;Acc:HGNC:7828]	-0.881347	
JPH1	junctophilin 1 [Source:HGNC Symbol;Acc:HGNC:14201]	-0.881574	
GUCA1A	guanylate cyclase activator 1A [Source:HGNC Symbol;Acc:HGNC:4678]	-0.881699	
PSG9	pregnancy specific beta-1-glycoprotein 9 [Source:HGNC Symbol;Acc:HGNC:9526]	-0.881706	
RASSF1	Ras association domain family member 1 [Source:HGNC Symbol;Acc:HGNC:9882]	-0.882029	
EGFL6	EGF like domain multiple 6 [Source:HGNC Symbol;Acc:HGNC:3235]	-0.88283	
GSTP1	glutathione S-transferase pi 1 [Source:HGNC Symbol;Acc:HGNC:4638]	-0.882887	
GCNT7	glucosaminyl (N-acetyl) transferase family member 7 [Source:HGNC Symbol;Acc:HGNC:16099]	-0.883121	
SPSB4	splA/ryanodine receptor domain and SOCS box containing 4 [Source:HGNC Symbol;Acc:HGNC:30630]	-0.883328	
RSL24D1	ribosomal L24 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18479]	-0.883408	
LGI1	leucine rich glioma inactivated 1 [Source:HGNC Symbol;Acc:HGNC:6572]	-0.883957	
RNF43	ring finger protein 43 [Source:HGNC Symbol;Acc:HGNC:18505]	-0.884007	
CTSW	cathepsin W [Source:HGNC Symbol;Acc:HGNC:2546]	-0.88436	
RASL11A	RAS like family 11 member A [Source:HGNC Symbol;Acc:HGNC:23802]	-0.884751	
PLD5	phospholipase D family member 5 [Source:HGNC Symbol;Acc:HGNC:26879]	-0.884931	
GOLGA7B	golgin A7 family member B [Source:HGNC Symbol;Acc:HGNC:31668]	-0.885051	
SORD	sorbitol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:11184]	-0.885182	
TCF21	transcription factor 21 [Source:HGNC Symbol;Acc:HGNC:11632]	-0.885199	
FBXW5	F-box and WD repeat domain containing 5 [Source:HGNC Symbol;Acc:HGNC:13613]	-0.885213	
SPATA48	spermatogenesis associated 48 [Source:HGNC Symbol;Acc:HGNC:22564]	-0.885238	
RAVER1	ribonucleoprotein, PTB binding 1 [Source:HGNC Symbol;Acc:HGNC:30296]	-0.885305	
GRAMD1A	GRAM domain containing 1A [Source:HGNC Symbol;Acc:HGNC:29305]	-0.885594	
SPAG16	sperm associated antigen 16 [Source:HGNC Symbol;Acc:HGNC:23225]	-0.88573	
EGLN3	egl-9 family hypoxia inducible factor 3 [Source:HGNC Symbol;Acc:HGNC:14661]	-0.885809	
XAGE1B	X antigen family member 1B [Source:HGNC Symbol;Acc:HGNC:25400]	-0.885881	
PCMT1	protein-L-isoaspartate (D-aspartate) O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:8728]	-0.8859	
PSKH2	protein serine kinase H2 [Source:HGNC Symbol;Acc:HGNC:18997]	-0.886518	
WSB1	WD repeat and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:19221]	-0.886555	
BCKDK	branched chain keto acid dehydrogenase kinase [Source:HGNC Symbol;Acc:HGNC:16902]	-0.886648	
DTX1	deltex E3 ubiquitin ligase 1 [Source:HGNC Symbol;Acc:HGNC:3060]	-0.886791	
TRAPPC6B	trafficking protein particle complex 6B [Source:HGNC Symbol;Acc:HGNC:23066]	-0.886836	
ZBTB7C	zinc finger and BTB domain containing 7C [Source:HGNC Symbol;Acc:HGNC:31700]	-0.886906	
VPS29	VPS29 retromer complex component [Source:HGNC Symbol;Acc:HGNC:14340]	-0.887032	
RASSF9	Ras association domain family member 9 [Source:HGNC Symbol;Acc:HGNC:15739]	-0.887188	
COQ8A	coenzyme Q8A [Source:HGNC Symbol;Acc:HGNC:16812]	-0.887211	
UFSP1	UFM1 specific peptidase 1 (inactive) [Source:HGNC Symbol;Acc:HGNC:33821]	-0.887236	
NUDT1	nudix hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:8048]	-0.887389	
PDLIM3	PDZ and LIM domain 3 [Source:HGNC Symbol;Acc:HGNC:20767]	-0.887391	
TAT	tyrosine aminotransferase [Source:HGNC Symbol;Acc:HGNC:11573]	-0.887593	
DZANK1	double zinc ribbon and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:15858]	-0.887698	
LRRFIP2	LRR binding FLII interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6703]	-0.88771	
WNT10A	Wnt family member 10A [Source:HGNC Symbol;Acc:HGNC:13829]	-0.887766	
BTNL2	butyrophilin like 2 [Source:HGNC Symbol;Acc:HGNC:1142]	-0.887972	
PCOLCE2	procollagen C-endopeptidase enhancer 2 [Source:HGNC Symbol;Acc:HGNC:8739]	-0.888309	
GLRX5	glutaredoxin 5 [Source:HGNC Symbol;Acc:HGNC:20134]	-0.888522	
CDRT15	CMT1A duplicated region transcript 15 [Source:HGNC Symbol;Acc:HGNC:14395]	-0.888618	
BCL2A1	BCL2 related protein A1 [Source:HGNC Symbol;Acc:HGNC:991]	-0.888665	
EIF2B1	eukaryotic translation initiation factor 2B subunit alpha [Source:HGNC Symbol;Acc:HGNC:3257]	-0.888804	
ENDOU	endonuclease, poly(U) specific [Source:HGNC Symbol;Acc:HGNC:14369]	-0.888955	
APOE	apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]	-0.889474	
ACTRT1	actin related protein T1 [Source:HGNC Symbol;Acc:HGNC:24027]	-0.889764	
HSF4	heat shock transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:5227]	-0.89021	
MAP1LC3C	microtubule associated protein 1 light chain 3 gamma [Source:HGNC Symbol;Acc:HGNC:13353]	-0.890457	
FGGY	FGGY carbohydrate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:25610]	-0.890696	
HS6ST2	heparan sulfate 6-O-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:19133]	-0.890972	
PTGS2	prostaglandin-endoperoxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:9605]	-0.891186	
PGP	phosphoglycolate phosphatase [Source:HGNC Symbol;Acc:HGNC:8909]	-0.891533	
MUSTN1	musculoskeletal, embryonic nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:22144]	-0.891604	
RAB25	RAB25, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18238]	-0.891965	
PRAMEF4	PRAME family member 4 [Source:HGNC Symbol;Acc:HGNC:31971]	-0.892015	
MAD2L1	mitotic arrest deficient 2 like 1 [Source:HGNC Symbol;Acc:HGNC:6763]	-0.892061	
RCN3	reticulocalbin 3 [Source:HGNC Symbol;Acc:HGNC:21145]	-0.892134	
NUDT18	nudix hydrolase 18 [Source:HGNC Symbol;Acc:HGNC:26194]	-0.892252	
MMP7	matrix metallopeptidase 7 [Source:HGNC Symbol;Acc:HGNC:7174]	-0.892303	
EXOSC3	exosome component 3 [Source:HGNC Symbol;Acc:HGNC:17944]	-0.892649	
LMNTD1	lamin tail domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26683]	-0.892672	
ING4	inhibitor of growth family member 4 [Source:HGNC Symbol;Acc:HGNC:19423]	-0.892889	
STRAP	serine/threonine kinase receptor associated protein [Source:HGNC Symbol;Acc:HGNC:30796]	-0.893277	
RAB7B	RAB7B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:30513]	-0.893597	
EOMES	eomesodermin [Source:HGNC Symbol;Acc:HGNC:3372]	-0.893793	
FBXW8	F-box and WD repeat domain containing 8 [Source:HGNC Symbol;Acc:HGNC:13597]	-0.893848	
HPDL	4-hydroxyphenylpyruvate dioxygenase like [Source:HGNC Symbol;Acc:HGNC:28242]	-0.893947	
FIGLA	folliculogenesis specific bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:24669]	-0.894078	
BBS1	Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966]	-0.894137	
PSMG2	proteasome assembly chaperone 2 [Source:HGNC Symbol;Acc:HGNC:24929]	-0.894168	
SIX6	SIX homeobox 6 [Source:HGNC Symbol;Acc:HGNC:10892]	-0.894283	
LIPH	lipase H [Source:HGNC Symbol;Acc:HGNC:18483]	-0.894384	
EIF3K	eukaryotic translation initiation factor 3 subunit K [Source:HGNC Symbol;Acc:HGNC:24656]	-0.894545	
C17orf58	chromosome 17 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:27568]	-0.894576	
HNRNPH1	heterogeneous nuclear ribonucleoprotein H1 [Source:HGNC Symbol;Acc:HGNC:5041]	-0.894631	
DAPP1	dual adaptor of phosphotyrosine and 3-phosphoinositides 1 [Source:HGNC Symbol;Acc:HGNC:16500]	-0.894659	
TNFAIP8L1	TNF alpha induced protein 8 like 1 [Source:HGNC Symbol;Acc:HGNC:28279]	-0.894809	
CCDC17	coiled-coil domain containing 17 [Source:HGNC Symbol;Acc:HGNC:26574]	-0.894847	
ALDH3B2	aldehyde dehydrogenase 3 family member B2 [Source:HGNC Symbol;Acc:HGNC:411]	-0.894874	
GZMK	granzyme K [Source:HGNC Symbol;Acc:HGNC:4711]	-0.895013	
CNBD2	cyclic nucleotide binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16145]	-0.89519	
TRIM16L	tripartite motif containing 16 like [Source:HGNC Symbol;Acc:HGNC:32670]	-0.895417	
RPL24	ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:10325]	-0.895522	
STX3	syntaxin 3 [Source:HGNC Symbol;Acc:HGNC:11438]	-0.895561	
PEAK3	PEAK family member 3 [Source:HGNC Symbol;Acc:HGNC:24793]	-0.895742	
GCNT3	glucosaminyl (N-acetyl) transferase 3, mucin type [Source:HGNC Symbol;Acc:HGNC:4205]	-0.896153	
ACSL6	acyl-CoA synthetase long chain family member 6 [Source:HGNC Symbol;Acc:HGNC:16496]	-0.896257	
HINT1	histidine triad nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4912]	-0.896526	
MTX2	metaxin 2 [Source:HGNC Symbol;Acc:HGNC:7506]	-0.896568	
PRKY	protein kinase Y-linked (pseudogene) [Source:HGNC Symbol;Acc:HGNC:9444]	-0.896631	
C9orf135	chromosome 9 open reading frame 135 [Source:HGNC Symbol;Acc:HGNC:31422]	-0.896806	
CINP	cyclin dependent kinase 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:23789]	-0.896905	
DNMT3L	DNA methyltransferase 3 like [Source:HGNC Symbol;Acc:HGNC:2980]	-0.897045	
TBC1D19	TBC1 domain family member 19 [Source:HGNC Symbol;Acc:HGNC:25624]	-0.89734	
B3GAT1	beta-1,3-glucuronyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:921]	-0.897379	
CLVS1	clavesin 1 [Source:HGNC Symbol;Acc:HGNC:23139]	-0.89741	
CCNDBP1	cyclin D1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1587]	-0.897508	
COQ4	coenzyme Q4 [Source:HGNC Symbol;Acc:HGNC:19693]	-0.897588	
SIRPA	signal regulatory protein alpha [Source:HGNC Symbol;Acc:HGNC:9662]	-0.897697	
IGFALS	insulin like growth factor binding protein acid labile subunit [Source:HGNC Symbol;Acc:HGNC:5468]	-0.897878	
RIOK3	RIO kinase 3 [Source:HGNC Symbol;Acc:HGNC:11451]	-0.897926	
ACCS	1-aminocyclopropane-1-carboxylate synthase homolog (inactive) [Source:HGNC Symbol;Acc:HGNC:23989]	-0.89801	
BTBD2	BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15504]	-0.898032	
CEACAM8	CEA cell adhesion molecule 8 [Source:HGNC Symbol;Acc:HGNC:1820]	-0.898089	
PDE6D	phosphodiesterase 6D [Source:HGNC Symbol;Acc:HGNC:8788]	-0.898175	
DNAAF4	dynein axonemal assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:21493]	-0.898255	
RPL39L	ribosomal protein L39 like [Source:HGNC Symbol;Acc:HGNC:17094]	-0.898457	
NFYB	nuclear transcription factor Y subunit beta [Source:HGNC Symbol;Acc:HGNC:7805]	-0.898679	
DPP4	dipeptidyl peptidase 4 [Source:HGNC Symbol;Acc:HGNC:3009]	-0.898735	
SVIP	small VCP interacting protein [Source:HGNC Symbol;Acc:HGNC:25238]	-0.899175	
OLFM3	olfactomedin 3 [Source:HGNC Symbol;Acc:HGNC:17990]	-0.899278	
SYT2	synaptotagmin 2 [Source:HGNC Symbol;Acc:HGNC:11510]	-0.899617	
CIBAR1	CBY1 interacting BAR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30452]	-0.899711	
RRM2B	ribonucleotide reductase regulatory TP53 inducible subunit M2B [Source:HGNC Symbol;Acc:HGNC:17296]	-0.899726	
RPS12	ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10385]	-0.89974	
RAB37	RAB37, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:30268]	-0.900203	
LHX9	LIM homeobox 9 [Source:HGNC Symbol;Acc:HGNC:14222]	-0.900236	
DES	desmin [Source:HGNC Symbol;Acc:HGNC:2770]	-0.900257	
RPL35A	ribosomal protein L35a [Source:HGNC Symbol;Acc:HGNC:10345]	-0.900309	
ELF5	E74 like ETS transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:3320]	-0.900722	
EXTL1	exostosin like glycosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3515]	-0.90077	
ACSL5	acyl-CoA synthetase long chain family member 5 [Source:HGNC Symbol;Acc:HGNC:16526]	-0.900788	
ESR2	estrogen receptor 2 [Source:HGNC Symbol;Acc:HGNC:3468]	-0.900873	
ZNF460	zinc finger protein 460 [Source:HGNC Symbol;Acc:HGNC:21628]	-0.901078	
ADAM7	ADAM metallopeptidase domain 7 [Source:HGNC Symbol;Acc:HGNC:214]	-0.901119	
MRPS15	mitochondrial ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:14504]	-0.901208	
GALNT7	polypeptide N-acetylgalactosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4129]	-0.901278	
ISCA1	iron-sulfur cluster assembly 1 [Source:HGNC Symbol;Acc:HGNC:28660]	-0.901317	
ADRM1	adhesion regulating molecule 1 [Source:HGNC Symbol;Acc:HGNC:15759]	-0.901444	
PARD6G	par-6 family cell polarity regulator gamma [Source:HGNC Symbol;Acc:HGNC:16076]	-0.901468	
CFHR3	complement factor H related 3 [Source:HGNC Symbol;Acc:HGNC:16980]	-0.901551	
GPD2	glycerol-3-phosphate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:4456]	-0.901691	
COMMD7	COMM domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16223]	-0.901735	
DND1	DND microRNA-mediated repression inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:23799]	-0.901823	
CELF6	CUGBP Elav-like family member 6 [Source:HGNC Symbol;Acc:HGNC:14059]	-0.90187	
LDHD	lactate dehydrogenase D [Source:HGNC Symbol;Acc:HGNC:19708]	-0.901989	
FAHD2A	fumarylacetoacetate hydrolase domain containing 2A [Source:HGNC Symbol;Acc:HGNC:24252]	-0.902124	
NAP1L2	nucleosome assembly protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:7638]	-0.902203	
IL1B	interleukin 1 beta [Source:HGNC Symbol;Acc:HGNC:5992]	-0.902431	
BECN2	beclin 2 [Source:HGNC Symbol;Acc:HGNC:38606]	-0.902575	
CRLF1	cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]	-0.902659	
MGAT4A	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A [Source:HGNC Symbol;Acc:HGNC:7047]	-0.90277	
ARL16	ADP ribosylation factor like GTPase 16 [Source:HGNC Symbol;Acc:HGNC:27902]	-0.902853	
NPM3	nucleophosmin/nucleoplasmin 3 [Source:HGNC Symbol;Acc:HGNC:7931]	-0.902893	
SLC27A4	solute carrier family 27 member 4 [Source:HGNC Symbol;Acc:HGNC:10998]	-0.90298	
PYURF	PIGY upstream reading frame [Source:HGNC Symbol;Acc:HGNC:44317]	-0.903075	
ZC2HC1B	zinc finger C2HC-type containing 1B [Source:HGNC Symbol;Acc:HGNC:21174]	-0.903181	
